Date,Id,Genotype,Birthdate,Sex,Tx,Tx_Start,Slice_Loc_Run,Trial_x_Time,Stim_Intensity,Stim_Layer,RLI,Cx,n_Pulses,Pulse_index,IPI,ROI_Id,Visual,Layers,Amp,PeakTime,SNR,Latency,Halfwidth,Rise,Decay,Euc_dist,nPixel
11-15-2021,5883,FXR1,09-30-2021,F,FXR1_Control,,04_01_01,5_15,200,4,0.9,BC,1,Stim1,,35,1.0,4,0.00356988,50.5,7.33778,49.6285,6.98201,0.871524,6.11048,16.55294535724685,1.0
11-15-2021,5883,FXR1,09-30-2021,F,FXR1_Control,,04_01_01,5_15,200,4,0.9,BC,1,Stim1,,36,1.0,5,0.00357871,56.5,5.68347,52.9012,5.99748,3.59884,2.39864,22.62741699796952,1.0
11-15-2021,5883,FXR1,09-30-2021,F,FXR1_Control,,04_01_01,5_15,200,4,0.9,BC,1,Stim1,,37,1.0,5,0.00358161,55.5,5.41787,49.4766,9.47959,6.02341,3.45617,16.278820596099706,1.0
11-15-2021,5883,FXR1,09-30-2021,F,FXR1_Control,,04_01_01,5_15,200,4,0.9,BC,1,Stim1,,38,1.0,4,0.00360937,55.0,5.38977,52.1366,5.65744,2.86341,2.79404,21.213203435596427,1.0
11-15-2021,5883,FXR1,09-30-2021,F,FXR1_Control,,04_01_01,5_15,200,4,0.9,BC,1,Stim1,,40,1.0,4,0.00363179,52.5,6.58453,50.63,8.92181,1.87003,7.05178,19.313207915827967,1.0
11-15-2021,5883,FXR1,09-30-2021,F,FXR1_Control,,04_01_01,5_15,200,4,0.9,BC,1,Stim1,,41,1.0,4,0.00354021,51.5,7.34954,49.9151,4.98669,1.58495,3.40174,22.809023829979964,3.0
11-15-2021,5883,FXR1,09-30-2021,F,FXR1_Control,,04_01_01,5_15,200,4,0.9,BC,1,Stim1,,42,1.0,5,0.00364065,54.0,6.79486,50.708,8.08426,3.29195,4.7923,32.55764119219941,1.0
11-15-2021,5883,FXR1,09-30-2021,F,FXR1_Control,,04_01_01,5_15,200,4,0.9,BC,1,Stim1,,46,1.0,2_3,0.00360744,53.5,7.13661,52.0206,6.44017,1.47939,4.96077,41.15213471514045,2.0
11-15-2021,5883,FXR1,09-30-2021,F,FXR1_Control,,04_01_01,5_15,200,4,0.9,BC,1,Stim1,,47,1.0,2_3,0.00372284,54.5,5.60469,51.5282,5.24674,2.97181,2.27494,39.6232255123179,1.0
11-15-2021,5883,FXR1,09-30-2021,F,FXR1_Control,,04_01_01,5_15,200,4,0.9,BC,1,Stim1,,48,1.0,4,0.0037242,53.0,5.66166,52.029,6.23703,0.971009,5.26602,8.54400374531753,1.0
11-15-2021,5883,FXR1,09-30-2021,F,FXR1_Control,,04_01_01,5_15,200,4,0.9,BC,1,Stim1,,51,1.0,2_3,0.00373189,55.5,5.77887,50.1227,7.67278,5.37735,2.29543,27.85677655436824,1.0
11-15-2021,5883,FXR1,09-30-2021,F,FXR1_Control,,04_01_01,5_15,200,4,0.9,BC,1,Stim1,,52,1.0,5,0.00373991,54.0,5.548,51.9057,3.75331,2.09429,1.65902,23.08679276123039,1.0
11-15-2021,5883,FXR1,09-30-2021,F,FXR1_Control,,04_01_01,5_15,200,4,0.9,BC,1,Stim1,,53,1.0,2_3,0.00374935,53.0,5.82171,51.9407,2.16122,1.0593,1.10193,38.05259518088089,1.0
11-15-2021,5883,FXR1,09-30-2021,F,FXR1_Control,,04_01_01,5_15,200,4,0.9,BC,1,Stim1,,55,1.0,2_3,0.00375381,53.0,5.68521,51.4709,4.32917,1.52907,2.8001,45.0,1.0
11-15-2021,5883,FXR1,09-30-2021,F,FXR1_Control,,04_01_01,5_15,200,4,0.9,BC,1,Stim1,,57,1.0,4,0.00378267,53.5,5.39635,51.7766,2.72681,1.72345,1.00337,43.9089968002003,1.0
11-15-2021,5883,FXR1,09-30-2021,F,FXR1_Control,,04_01_01,5_15,200,4,0.9,BC,1,Stim1,,58,1.0,2_3,0.00378973,54.5,5.58795,52.2138,4.59679,2.28616,2.31063,48.05205510693585,1.0
11-15-2021,5883,FXR1,09-30-2021,F,FXR1_Control,,04_01_01,5_15,200,4,0.9,BC,1,Stim1,,59,1.0,4,0.00380274,55.5,6.71397,50.3141,6.71435,5.18594,1.52841,19.60468635614928,2.0
11-15-2021,5883,FXR1,09-30-2021,F,FXR1_Control,,04_01_01,5_15,200,4,0.9,BC,1,Stim1,,61,1.0,5,0.00381143,57.5,5.41009,53.1344,5.94481,4.36557,1.57925,24.020824298928627,1.0
11-15-2021,5883,FXR1,09-30-2021,F,FXR1_Control,,04_01_01,5_15,200,4,0.9,BC,1,Stim1,,62,1.0,4,0.00374553,55.0,5.82854,50.9412,6.37339,4.05877,2.31462,27.935249847864675,2.0
11-15-2021,5883,FXR1,09-30-2021,F,FXR1_Control,,04_01_01,5_15,200,4,0.9,BC,1,Stim1,,63,1.0,2_3,0.0038322,53.5,5.56017,50.4664,6.15094,3.03363,3.11731,27.73084924772409,1.0
11-15-2021,5883,FXR1,09-30-2021,F,FXR1_Control,,04_01_01,5_15,200,4,0.9,BC,1,Stim1,,64,1.0,4,0.00383644,54.0,7.63005,52.5019,4.44553,1.49815,2.94738,34.004948150496695,2.0
11-15-2021,5883,FXR1,09-30-2021,F,FXR1_Control,,04_01_01,5_15,200,4,0.9,BC,1,Stim1,,65,1.0,4,0.00384304,52.5,5.86543,50.2025,6.94399,2.2975,4.64649,22.80350850198276,1.0
11-15-2021,5883,FXR1,09-30-2021,F,FXR1_Control,,04_01_01,5_15,200,4,0.9,BC,1,Stim1,,66,1.0,2_3,0.00385256,50.5,6.70303,49.4885,5.43097,1.01146,4.41951,22.89800631681272,2.0
11-15-2021,5883,FXR1,09-30-2021,F,FXR1_Control,,04_01_01,5_15,200,4,0.9,BC,1,Stim1,,67,1.0,4,0.0038823,50.5,5.56261,49.6798,2.36248,0.820173,1.54231,14.142135623730953,1.0
11-15-2021,5883,FXR1,09-30-2021,F,FXR1_Control,,04_01_01,5_15,200,4,0.9,BC,1,Stim1,,69,1.0,4,0.00391583,50.5,6.35979,49.5821,3.31162,0.917942,2.39368,8.06225774829855,1.0
11-15-2021,5883,FXR1,09-30-2021,F,FXR1_Control,,04_01_01,5_15,200,4,0.9,BC,1,Stim1,,70,1.0,2_3,0.00392156,55.0,6.2536,50.371,7.30158,4.62897,2.67261,30.80584360149873,1.0
11-15-2021,5883,FXR1,09-30-2021,F,FXR1_Control,,04_01_01,5_15,200,4,0.9,BC,1,Stim1,,71,1.0,4,0.00394632,53.5,5.45059,52.1457,2.99652,1.35428,1.64224,28.30194339616981,1.0
11-15-2021,5883,FXR1,09-30-2021,F,FXR1_Control,,04_01_01,5_15,200,4,0.9,BC,1,Stim1,,72,1.0,4,0.00395416,55.5,5.43965,53.6709,4.10504,1.82909,2.27596,31.38470965295043,1.0
11-15-2021,5883,FXR1,09-30-2021,F,FXR1_Control,,04_01_01,5_15,200,4,0.9,BC,1,Stim1,,73,1.0,2_3,0.00397939,55.0,5.51874,51.8087,4.89115,3.19127,1.69988,44.91102314577124,1.0
11-15-2021,5883,FXR1,09-30-2021,F,FXR1_Control,,04_01_01,5_15,200,4,0.9,BC,1,Stim1,,74,1.0,4,0.00399876,54.0,5.88642,52.6156,2.4037,1.38436,1.01934,50.60632371551998,1.0
11-15-2021,5883,FXR1,09-30-2021,F,FXR1_Control,,04_01_01,5_15,200,4,0.9,BC,1,Stim1,,75,1.0,2_3,0.0040071,53.5,5.4847,52.2812,5.99015,1.21876,4.77139,30.083217912982647,1.0
11-15-2021,5883,FXR1,09-30-2021,F,FXR1_Control,,04_01_01,5_15,200,4,0.9,BC,1,Stim1,,76,1.0,5,0.0040156,56.0,5.57829,51.9484,9.1315,4.05159,5.07991,29.068883707497267,1.0
11-15-2021,5883,FXR1,09-30-2021,F,FXR1_Control,,04_01_01,5_15,200,4,0.9,BC,1,Stim1,,77,1.0,2_3,0.00403559,54.0,5.60199,50.3037,7.17629,3.69625,3.48004,30.4138126514911,1.0
11-15-2021,5883,FXR1,09-30-2021,F,FXR1_Control,,04_01_01,5_15,200,4,0.9,BC,1,Stim1,,78,1.0,4,0.00406696,56.5,5.35078,51.3948,6.65662,5.10522,1.5514,43.139309220245984,1.0
11-15-2021,5883,FXR1,09-30-2021,F,FXR1_Control,,04_01_01,5_15,200,4,0.9,BC,1,Stim1,,80,1.0,2_3,0.00408677,54.5,5.60882,50.3513,5.91018,4.14873,1.76145,31.14482300479488,1.0
11-15-2021,5883,FXR1,09-30-2021,F,FXR1_Control,,04_01_01,5_15,200,4,0.9,BC,1,Stim1,,81,1.0,2_3,0.00408833,54.5,5.42106,53.0588,3.62849,1.44122,2.18727,48.507731342539614,1.0
11-15-2021,5883,FXR1,09-30-2021,F,FXR1_Control,,04_01_01,5_15,200,4,0.9,BC,1,Stim1,,83,1.0,2_3,0.00411434,54.0,5.44948,52.072,4.12252,1.92798,2.19454,30.4138126514911,1.0
11-15-2021,5883,FXR1,09-30-2021,F,FXR1_Control,,04_01_01,5_15,200,4,0.9,BC,1,Stim1,,85,1.0,2_3,0.00411848,55.0,6.30393,51.8769,5.48025,3.12307,2.35717,46.09772228646444,1.0
11-15-2021,5883,FXR1,09-30-2021,F,FXR1_Control,,04_01_01,5_15,200,4,0.9,BC,1,Stim1,,86,1.0,4,0.00412198,54.0,9.58136,52.0268,4.65726,1.97322,2.68405,28.84441020371192,1.0
11-15-2021,5883,FXR1,09-30-2021,F,FXR1_Control,,04_01_01,5_15,200,4,0.9,BC,1,Stim1,,87,1.0,4,0.00406782,55.5,6.38716,51.9581,5.88185,3.54188,2.33997,26.914997464429792,2.0
11-15-2021,5883,FXR1,09-30-2021,F,FXR1_Control,,04_01_01,5_15,200,4,0.9,BC,1,Stim1,,88,1.0,4,0.00412546,54.5,5.86769,53.0634,4.07774,1.43659,2.64115,27.80287754891569,1.0
11-15-2021,5883,FXR1,09-30-2021,F,FXR1_Control,,04_01_01,5_15,200,4,0.9,BC,1,Stim1,,90,1.0,4,0.00413688,53.0,6.02522,51.8075,3.82154,1.19247,2.62907,35.4682957019364,1.0
11-15-2021,5883,FXR1,09-30-2021,F,FXR1_Control,,04_01_01,5_15,200,4,0.9,BC,1,Stim1,,91,1.0,4,0.00418983,52.5,5.99394,50.4127,4.19974,2.08735,2.11239,24.186773244895647,1.0
11-15-2021,5883,FXR1,09-30-2021,F,FXR1_Control,,04_01_01,5_15,200,4,0.9,BC,1,Stim1,,92,1.0,4,0.0041808,57.5,6.04147,54.2051,5.707,3.29489,2.41212,30.27266854227738,2.0
11-15-2021,5883,FXR1,09-30-2021,F,FXR1_Control,,04_01_01,5_15,200,4,0.9,BC,1,Stim1,,93,1.0,5,0.00420484,51.5,5.77197,50.0964,4.08607,1.40361,2.68246,18.867962264113206,1.0
11-15-2021,5883,FXR1,09-30-2021,F,FXR1_Control,,04_01_01,5_15,200,4,0.9,BC,1,Stim1,,94,1.0,2_3,0.00422363,56.5,5.3299,47.4374,11.9129,9.06256,2.85034,44.7213595499958,1.0
11-15-2021,5883,FXR1,09-30-2021,F,FXR1_Control,,04_01_01,5_15,200,4,0.9,BC,1,Stim1,,95,1.0,2_3,0.00423978,53.5,5.55502,50.8195,4.27074,2.68053,1.59022,37.33630940518894,1.0
11-15-2021,5883,FXR1,09-30-2021,F,FXR1_Control,,04_01_01,5_15,200,4,0.9,BC,1,Stim1,,96,1.0,4,0.00423889,52.5,7.72086,50.5968,6.15167,1.90317,4.24851,25.557244125354675,3.0
11-15-2021,5883,FXR1,09-30-2021,F,FXR1_Control,,04_01_01,5_15,200,4,0.9,BC,1,Stim1,,97,1.0,4,0.00414585,54.5,9.44862,52.7347,5.63098,1.76526,3.86572,33.97507523184498,3.0
11-15-2021,5883,FXR1,09-30-2021,F,FXR1_Control,,04_01_01,5_15,200,4,0.9,BC,1,Stim1,,99,1.0,2_3,0.00426257,52.5,5.55182,51.5989,4.07685,0.901137,3.17571,43.73785545725808,1.0
11-15-2021,5883,FXR1,09-30-2021,F,FXR1_Control,,04_01_01,5_15,200,4,0.9,BC,1,Stim1,,100,1.0,2_3,0.00426493,56.5,6.78671,55.0796,3.93636,1.42037,2.516,37.84663798853411,2.0
11-15-2021,5883,FXR1,09-30-2021,F,FXR1_Control,,04_01_01,5_15,200,4,0.9,BC,1,Stim1,,101,1.0,2_3,0.00427641,59.5,5.80624,58.465,3.70068,1.03504,2.66564,58.240879114244144,1.0
11-15-2021,5883,FXR1,09-30-2021,F,FXR1_Control,,04_01_01,5_15,200,4,0.9,BC,1,Stim1,,102,1.0,4,0.00428819,53.0,5.67301,50.3173,5.11958,2.68266,2.43692,24.596747752497688,1.0
11-15-2021,5883,FXR1,09-30-2021,F,FXR1_Control,,04_01_01,5_15,200,4,0.9,BC,1,Stim1,,103,1.0,2_3,0.00413273,53.0,6.50681,50.4516,4.2296,2.54835,1.68125,33.55966162074294,2.0
11-15-2021,5883,FXR1,09-30-2021,F,FXR1_Control,,04_01_01,5_15,200,4,0.9,BC,1,Stim1,,104,1.0,4,0.00430622,50.5,5.68683,49.8104,2.57323,0.689562,1.88367,17.08800749063506,1.0
11-15-2021,5883,FXR1,09-30-2021,F,FXR1_Control,,04_01_01,5_15,200,4,0.9,BC,1,Stim1,,105,1.0,4,0.00431904,53.5,5.96231,51.8004,4.19078,1.6996,2.49118,43.829214001622255,1.0
11-15-2021,5883,FXR1,09-30-2021,F,FXR1_Control,,04_01_01,5_15,200,4,0.9,BC,1,Stim1,,106,1.0,5,0.00432061,57.5,5.55303,55.8005,6.08145,1.69946,4.38199,31.95309061734092,1.0
11-15-2021,5883,FXR1,09-30-2021,F,FXR1_Control,,04_01_01,5_15,200,4,0.9,BC,1,Stim1,,108,1.0,4,0.00433771,53.5,6.32404,52.2191,4.2639,1.28089,2.98301,36.23534186398688,1.0
11-15-2021,5883,FXR1,09-30-2021,F,FXR1_Control,,04_01_01,5_15,200,4,0.9,BC,1,Stim1,,109,1.0,4,0.0043645,54.0,6.0567,52.1203,4.88901,1.87967,3.00934,26.40075756488817,1.0
11-15-2021,5883,FXR1,09-30-2021,F,FXR1_Control,,04_01_01,5_15,200,4,0.9,BC,1,Stim1,,111,1.0,2_3,0.00442487,54.5,6.86204,52.627,4.11649,1.87298,2.24352,38.47076812334269,1.0
11-15-2021,5883,FXR1,09-30-2021,F,FXR1_Control,,04_01_01,5_15,200,4,0.9,BC,1,Stim1,,112,1.0,4,0.00443643,53.0,6.38005,51.0857,4.97003,1.91427,3.05575,30.675723300355934,1.0
11-15-2021,5883,FXR1,09-30-2021,F,FXR1_Control,,04_01_01,5_15,200,4,0.9,BC,1,Stim1,,113,1.0,2_3,0.00445187,54.0,5.56717,51.8339,4.3574,2.16614,2.19126,37.10795063055895,1.0
11-15-2021,5883,FXR1,09-30-2021,F,FXR1_Control,,04_01_01,5_15,200,4,0.9,BC,1,Stim1,,114,1.0,2_3,0.0043643,55.0,6.84462,53.2791,4.44735,1.72089,2.72647,29.585710756916885,2.0
11-15-2021,5883,FXR1,09-30-2021,F,FXR1_Control,,04_01_01,5_15,200,4,0.9,BC,1,Stim1,,115,1.0,4,0.00445668,53.5,7.00483,50.4284,5.65395,3.07165,2.5823,15.231546211727816,1.0
11-15-2021,5883,FXR1,09-30-2021,F,FXR1_Control,,04_01_01,5_15,200,4,0.9,BC,1,Stim1,,116,1.0,4,0.00446607,50.5,9.66249,49.505,2.83089,0.995035,1.83585,14.08084514364824,2.0
11-15-2021,5883,FXR1,09-30-2021,F,FXR1_Control,,04_01_01,5_15,200,4,0.9,BC,1,Stim1,,119,1.0,2_3,0.0045497,53.0,5.60898,51.6061,3.02491,1.39385,1.63106,58.137767414994535,1.0
11-15-2021,5883,FXR1,09-30-2021,F,FXR1_Control,,04_01_01,5_15,200,4,0.9,BC,1,Stim1,,120,1.0,4,0.00455336,55.0,5.4326,53.4305,3.89043,1.56946,2.32097,19.235384061671343,1.0
11-15-2021,5883,FXR1,09-30-2021,F,FXR1_Control,,04_01_01,5_15,200,4,0.9,BC,1,Stim1,,121,1.0,2_3,0.00455667,56.5,5.79564,47.1578,11.6548,9.34218,2.3126,51.24451190127583,1.0
11-15-2021,5883,FXR1,09-30-2021,F,FXR1_Control,,04_01_01,5_15,200,4,0.9,BC,1,Stim1,,122,1.0,5,0.00456707,50.5,5.82786,49.3942,3.46632,1.10578,2.36054,19.697715603592208,1.0
11-15-2021,5883,FXR1,09-30-2021,F,FXR1_Control,,04_01_01,5_15,200,4,0.9,BC,1,Stim1,,123,1.0,4,0.00457513,55.0,6.05755,53.2344,3.39219,1.76564,1.62655,28.3196045170126,1.0
11-15-2021,5883,FXR1,09-30-2021,F,FXR1_Control,,04_01_01,5_15,200,4,0.9,BC,1,Stim1,,124,1.0,2_3,0.00459374,54.5,5.36314,50.8912,5.27657,3.60878,1.66779,32.55764119219941,1.0
11-15-2021,5883,FXR1,09-30-2021,F,FXR1_Control,,04_01_01,5_15,200,4,0.9,BC,1,Stim1,,126,1.0,4,0.00470839,54.0,5.3837,50.4173,5.89025,3.58268,2.30757,26.248809496813376,1.0
11-15-2021,5883,FXR1,09-30-2021,F,FXR1_Control,,04_01_01,5_15,200,4,0.9,BC,1,Stim1,,128,1.0,4,0.00471717,50.5,7.09367,49.4703,4.21458,1.02975,3.18483,6.203658925317489,2.0
11-15-2021,5883,FXR1,09-30-2021,F,FXR1_Control,,04_01_01,5_15,200,4,0.9,BC,1,Stim1,,129,1.0,2_3,0.00478587,56.0,5.48728,50.303,7.46741,5.69698,1.77043,31.064449134018133,1.0
11-15-2021,5883,FXR1,09-30-2021,F,FXR1_Control,,04_01_01,5_15,200,4,0.9,BC,1,Stim1,,132,1.0,2_3,0.00483281,54.5,5.72942,52.7801,4.60777,1.71987,2.8879,37.0,1.0
11-15-2021,5883,FXR1,09-30-2021,F,FXR1_Control,,04_01_01,5_15,200,4,0.9,BC,1,Stim1,,133,1.0,4,0.00486876,51.0,9.31393,49.971,3.13327,1.02905,2.10422,13.601470508735444,1.0
11-15-2021,5883,FXR1,09-30-2021,F,FXR1_Control,,04_01_01,5_15,200,4,0.9,BC,1,Stim1,,134,1.0,4,0.00487206,50.5,7.19633,49.3307,4.42725,1.16925,3.258,11.04536101718726,1.0
11-15-2021,5883,FXR1,09-30-2021,F,FXR1_Control,,04_01_01,5_15,200,4,0.9,BC,1,Stim1,,135,1.0,4,0.00490969,50.5,5.33962,49.3502,2.26992,1.14976,1.12016,14.422205101855956,1.0
11-15-2021,5883,FXR1,09-30-2021,F,FXR1_Control,,04_01_01,5_15,200,4,0.9,BC,1,Stim1,,137,1.0,4,0.00502162,50.5,8.50792,49.4739,6.19027,1.02615,5.16412,10.021375648263753,3.0
11-15-2021,5883,FXR1,09-30-2021,F,FXR1_Control,,04_01_01,5_15,200,4,0.9,BC,1,Stim1,,138,1.0,4,0.00509303,52.5,5.91415,50.4778,4.26196,2.0222,2.23976,24.839484696748443,1.0
11-15-2021,5883,FXR1,09-30-2021,F,FXR1_Control,,04_01_01,5_15,200,4,0.9,BC,1,Stim1,,139,1.0,4,0.00509446,50.5,11.9936,49.4134,3.51787,1.08659,2.43128,13.203859491800571,2.0
11-15-2021,5883,FXR1,09-30-2021,F,FXR1_Control,,04_01_01,5_15,200,4,0.9,BC,1,Stim1,,140,1.0,4,0.00515117,50.5,6.15843,49.5786,3.97891,0.921359,3.05755,8.602325267042627,1.0
11-15-2021,5883,FXR1,09-30-2021,F,FXR1_Control,,04_01_01,5_15,200,4,0.9,BC,1,Stim1,,141,1.0,2_3,0.00517279,55.0,6.33743,46.9693,10.4237,8.03075,2.39298,37.20215047547655,1.0
11-15-2021,5883,FXR1,09-30-2021,F,FXR1_Control,,04_01_01,5_15,200,4,0.9,BC,1,Stim1,,142,1.0,5,0.00519526,55.0,8.38672,52.9736,3.60321,2.02645,1.57676,19.4164878389476,1.0
11-15-2021,5883,FXR1,09-30-2021,F,FXR1_Control,,04_01_01,5_15,200,4,0.9,BC,1,Stim1,,143,1.0,2_3,0.00546949,53.0,5.55724,52.1033,2.55505,0.896672,1.65838,57.0701322935211,1.0
11-15-2021,5883,FXR1,09-30-2021,F,FXR1_Control,,04_01_01,5_15,200,4,0.9,BC,1,Stim1,,144,1.0,2_3,0.00604593,51.0,5.37319,49.6208,6.48331,1.37917,5.10415,46.09772228646444,1.0
11-15-2021,5883,FXR1,09-30-2021,F,FXR1_Control,,04_01_01,5_15,200,4,0.9,BC,1,Stim1,,145,1.0,2_3,0.00755075,54.5,6.12411,53.0379,4.64476,1.46208,3.18267,55.21775076911409,1.0
11-15-2021,5883,FXR1,09-30-2021,F,FXR1_Control,,04_01_01,5_15,200,4,0.9,BC,1,Stim1,,146,1.0,2_3,0.0118398,50.5,7.24361,49.1964,2.81301,1.30356,1.50945,61.23819963338753,1.0
11-15-2021,5883,FXR1,09-30-2021,F,FXR1_Control,,04_02_01,5_15,200,2_3,0.9,BC,1,Stim1,,2,1.0,4,0.00275286,50.5,7.74944,49.5268,6.48585,0.973249,5.5126,21.154113272662705,2.0
11-15-2021,5883,FXR1,09-30-2021,F,FXR1_Control,,04_02_01,5_15,200,2_3,0.9,BC,1,Stim1,,4,1.0,4,0.0029944,53.0,5.75925,51.6712,4.67223,1.32876,3.34347,32.0624390837628,1.0
11-15-2021,5883,FXR1,09-30-2021,F,FXR1_Control,,04_02_01,5_15,200,2_3,0.9,BC,1,Stim1,,5,1.0,4,0.003045,58.5,5.8277,54.1931,6.14718,4.30694,1.84025,42.2965719651132,1.0
11-15-2021,5883,FXR1,09-30-2021,F,FXR1_Control,,04_02_01,5_15,200,2_3,0.9,BC,1,Stim1,,6,1.0,5,0.00305943,51.0,6.27919,50.2175,2.34444,0.78254,1.5619,46.84015371452148,1.0
11-15-2021,5883,FXR1,09-30-2021,F,FXR1_Control,,04_02_01,5_15,200,2_3,0.9,BC,1,Stim1,,7,1.0,4,0.00310582,52.5,5.59239,51.3554,2.68512,1.14455,1.54057,33.1058907144937,1.0
11-15-2021,5883,FXR1,09-30-2021,F,FXR1_Control,,04_02_01,5_15,200,2_3,0.9,BC,1,Stim1,,8,1.0,fhr,0.00314275,56.0,6.99678,54.8372,2.99229,1.16285,1.82945,38.47076812334269,1.0
11-15-2021,5883,FXR1,09-30-2021,F,FXR1_Control,,04_02_01,5_15,200,2_3,0.9,BC,1,Stim1,,9,1.0,5,0.00315527,55.5,8.25654,49.454,8.84385,6.046,2.79785,39.95463424396971,2.0
11-15-2021,5883,FXR1,09-30-2021,F,FXR1_Control,,04_02_01,5_15,200,2_3,0.9,BC,1,Stim1,,10,1.0,4,0.00314044,53.0,7.38464,51.6274,5.39519,1.3726,4.02259,30.76124555850934,2.0
11-15-2021,5883,FXR1,09-30-2021,F,FXR1_Control,,04_02_01,5_15,200,2_3,0.9,BC,1,Stim1,,11,1.0,5,0.00314845,56.5,6.2333,53.9432,4.82765,2.55682,2.27083,46.479610170952185,2.0
11-15-2021,5883,FXR1,09-30-2021,F,FXR1_Control,,04_02_01,5_15,200,2_3,0.9,BC,1,Stim1,,12,1.0,4,0.00322968,50.5,6.62288,49.3641,11.3079,1.13589,10.172,20.39607805437113,1.0
11-15-2021,5883,FXR1,09-30-2021,F,FXR1_Control,,04_02_01,5_15,200,2_3,0.9,BC,1,Stim1,,13,1.0,4,0.00340714,57.5,7.19269,52.9676,7.15752,4.53238,2.62515,34.539832078341085,1.0
11-15-2021,5883,FXR1,09-30-2021,F,FXR1_Control,,04_02_01,5_15,200,2_3,0.9,BC,1,Stim1,,17,1.0,4,0.00343625,54.5,5.59991,53.0541,3.86211,1.44588,2.41623,42.04759208325728,1.0
11-15-2021,5883,FXR1,09-30-2021,F,FXR1_Control,,04_02_01,5_15,200,2_3,0.9,BC,1,Stim1,,18,1.0,4,0.00327144,57.0,8.1775,53.3728,5.69308,3.62718,2.06591,26.720345929805223,4.0
11-15-2021,5883,FXR1,09-30-2021,F,FXR1_Control,,04_02_01,5_15,200,2_3,0.9,BC,1,Stim1,,19,1.0,4,0.00348526,57.5,5.66868,55.3138,3.71588,2.18616,1.52972,32.89376840679705,1.0
11-15-2021,5883,FXR1,09-30-2021,F,FXR1_Control,,04_02_01,5_15,200,2_3,0.9,BC,1,Stim1,,20,1.0,4,0.00300314,58.0,6.29965,52.8737,7.81762,5.12633,2.69129,35.211430254807446,3.0
11-15-2021,5883,FXR1,09-30-2021,F,FXR1_Control,,04_02_01,5_15,200,2_3,0.9,BC,1,Stim1,,21,1.0,5,0.00350629,58.0,5.8576,54.3078,6.7205,3.69216,3.02835,47.29693436154187,1.0
11-15-2021,5883,FXR1,09-30-2021,F,FXR1_Control,,04_02_01,5_15,200,2_3,0.9,BC,1,Stim1,,22,1.0,4,0.00352582,51.0,5.71261,49.7486,4.14387,1.25137,2.8925,25.079872407968907,1.0
11-15-2021,5883,FXR1,09-30-2021,F,FXR1_Control,,04_02_01,5_15,200,2_3,0.9,BC,1,Stim1,,23,1.0,4,0.00354063,51.0,6.37564,50.0413,5.21344,0.958672,4.25477,17.0,1.0
11-15-2021,5883,FXR1,09-30-2021,F,FXR1_Control,,04_02_01,5_15,200,2_3,0.9,BC,1,Stim1,,24,1.0,4,0.00354753,58.5,6.31171,52.9055,7.29993,5.59451,1.70541,41.23105625617661,1.0
11-15-2021,5883,FXR1,09-30-2021,F,FXR1_Control,,04_02_01,5_15,200,2_3,0.9,BC,1,Stim1,,25,1.0,4,0.00358205,59.0,5.60713,52.2727,9.09592,6.72732,2.36861,47.265209192385896,1.0
11-15-2021,5883,FXR1,09-30-2021,F,FXR1_Control,,04_02_01,5_15,200,2_3,0.9,BC,1,Stim1,,26,1.0,4,0.00359372,50.5,5.88321,49.3645,3.04226,1.13553,1.90673,25.29822128134704,1.0
11-15-2021,5883,FXR1,09-30-2021,F,FXR1_Control,,04_02_01,5_15,200,2_3,0.9,BC,1,Stim1,,27,1.0,4,0.00360043,57.0,7.67289,52.3357,6.17007,4.66428,1.50579,36.28355212166108,2.0
11-15-2021,5883,FXR1,09-30-2021,F,FXR1_Control,,04_02_01,5_15,200,2_3,0.9,BC,1,Stim1,,28,1.0,4,0.00360512,51.5,6.79379,49.8504,3.82178,1.64961,2.17217,24.58153078277675,2.0
11-15-2021,5883,FXR1,09-30-2021,F,FXR1_Control,,04_02_01,5_15,200,2_3,0.9,BC,1,Stim1,,31,1.0,4,0.00363595,55.0,5.61577,51.4323,7.89494,3.56774,4.3272,39.11521443121589,1.0
11-15-2021,5883,FXR1,09-30-2021,F,FXR1_Control,,04_02_01,5_15,200,2_3,0.9,BC,1,Stim1,,32,1.0,5,0.00364542,58.0,7.17505,55.1658,6.11706,2.83424,3.28282,41.23105625617661,1.0
11-15-2021,5883,FXR1,09-30-2021,F,FXR1_Control,,04_02_01,5_15,200,2_3,0.9,BC,1,Stim1,,33,1.0,5,0.00355261,56.0,6.14133,54.2501,6.18504,1.74989,4.43515,40.77283248309038,2.0
11-15-2021,5883,FXR1,09-30-2021,F,FXR1_Control,,04_02_01,5_15,200,2_3,0.9,BC,1,Stim1,,35,1.0,2_3,0.00369826,54.5,6.12394,53.3236,4.81151,1.17635,3.63516,38.07886552931954,1.0
11-15-2021,5883,FXR1,09-30-2021,F,FXR1_Control,,04_02_01,5_15,200,2_3,0.9,BC,1,Stim1,,36,1.0,5,0.00370092,58.0,5.78637,54.1882,6.12514,3.81175,2.31339,41.400483088968905,1.0
11-15-2021,5883,FXR1,09-30-2021,F,FXR1_Control,,04_02_01,5_15,200,2_3,0.9,BC,1,Stim1,,37,1.0,4,0.00372824,53.5,5.7868,52.5669,3.34987,0.933059,2.41681,46.57252408878007,1.0
